"","file_type","ie_number...2","rep_number","file_name","duration","sample_rate","num_channels","amplitude","xml_title","xml_creators","xml_type","xml_publisher","xml_date","xml_language","xml_identifier","xml_bibliographicCitation","mms","ie_number...18","label_code","label1","label2","label3","label4","label5"
"4913","mp3","IE1611289","REP74346578","FL74346596_30-J1 (R_E_S_) - Freestyle.mp3",84.0620408163265,44100,3707136,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4914","mp3","IE1611289","REP74346578","FL74346596_30-J1 (R_E_S_) - Freestyle.mp3",84.0620408163265,44100,3707136,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4915","mp3","IE1611289","REP74346578","FL74346597_16-Boo Yaa Tribe - Bang On.mp3",72.2285714285714,44100,3185280,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4916","mp3","IE1611289","REP74346578","FL74346597_16-Boo Yaa Tribe - Bang On.mp3",72.2285714285714,44100,3185280,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4917","mp3","IE1611289","REP74346578","FL74346597_16-Boo Yaa Tribe - Bang On.mp3",72.2285714285714,44100,3185280,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4918","mp3","IE1611289","REP74346578","FL74346598_18-Mareko & KRS-1 - Freestyle.mp3",191.477551020408,44100,8444160,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4919","mp3","IE1611289","REP74346578","FL74346598_18-Mareko & KRS-1 - Freestyle.mp3",191.477551020408,44100,8444160,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4920","mp3","IE1611289","REP74346578","FL74346598_18-Mareko & KRS-1 - Freestyle.mp3",191.477551020408,44100,8444160,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4921","mp3","IE1611289","REP74346578","FL74346599_32-Lil' Tyrone - Outro.mp3",43.6244897959184,44100,1923840,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4922","mp3","IE1611289","REP74346578","FL74346599_32-Lil' Tyrone - Outro.mp3",43.6244897959184,44100,1923840,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4923","mp3","IE1611289","REP74346578","FL74346599_32-Lil' Tyrone - Outro.mp3",43.6244897959184,44100,1923840,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4924","mp3","IE1611289","REP74346578","FL74346600_10-Venomous (R_E_S_) - Freestyle.mp3",150.674285714286,44100,6644736,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4925","mp3","IE1611289","REP74346578","FL74346600_10-Venomous (R_E_S_) - Freestyle.mp3",150.674285714286,44100,6644736,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4926","mp3","IE1611289","REP74346578","FL74346600_10-Venomous (R_E_S_) - Freestyle.mp3",150.674285714286,44100,6644736,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4927","mp3","IE1611289","REP74346578","FL74346601_12-Akon - Gangsta.mp3",107.154285714286,44100,4725504,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4928","mp3","IE1611289","REP74346578","FL74346601_12-Akon - Gangsta.mp3",107.154285714286,44100,4725504,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4929","mp3","IE1611289","REP74346578","FL74346601_12-Akon - Gangsta.mp3",107.154285714286,44100,4725504,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4930","mp3","IE1611289","REP74346578","FL74346602_29-Alphrisk - Freestyle.mp3",113.94612244898,44100,5025024,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4931","mp3","IE1611289","REP74346578","FL74346602_29-Alphrisk - Freestyle.mp3",113.94612244898,44100,5025024,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4932","mp3","IE1611289","REP74346578","FL74346602_29-Alphrisk - Freestyle.mp3",113.94612244898,44100,5025024,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4933","mp3","IE1611289","REP74346578","FL74346603_07-Alphrisk - Freestyle.mp3",119.640816326531,44100,5276160,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4934","mp3","IE1611289","REP74346578","FL74346603_07-Alphrisk - Freestyle.mp3",119.640816326531,44100,5276160,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4935","mp3","IE1611289","REP74346578","FL74346603_07-Alphrisk - Freestyle.mp3",119.640816326531,44100,5276160,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4936","mp3","IE1611289","REP74346578","FL74346604_24-Youngbloodz - Damn.mp3",249.260408163265,44100,10992384,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4937","mp3","IE1611289","REP74346578","FL74346604_24-Youngbloodz - Damn.mp3",249.260408163265,44100,10992384,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4938","mp3","IE1611289","REP74346578","FL74346604_24-Youngbloodz - Damn.mp3",249.260408163265,44100,10992384,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4939","mp3","IE1611289","REP74346578","FL74346605_14-Lil' Jon & Ying Yang Twins - Get Low.mp3",111.934693877551,44100,4936320,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4940","mp3","IE1611289","REP74346578","FL74346605_14-Lil' Jon & Ying Yang Twins - Get Low.mp3",111.934693877551,44100,4936320,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4941","mp3","IE1611289","REP74346578","FL74346605_14-Lil' Jon & Ying Yang Twins - Get Low.mp3",111.934693877551,44100,4936320,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4942","mp3","IE1611289","REP74346578","FL74346606_15-Saigon - Freestyle.mp3",92.3167346938775,44100,4071168,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4943","mp3","IE1611289","REP74346578","FL74346606_15-Saigon - Freestyle.mp3",92.3167346938775,44100,4071168,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4944","mp3","IE1611289","REP74346578","FL74346606_15-Saigon - Freestyle.mp3",92.3167346938775,44100,4071168,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4945","mp3","IE1611289","REP74346578","FL74346607_02-Savage - Freestyle.mp3",141.609795918367,44100,6244992,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4946","mp3","IE1611289","REP74346578","FL74346607_02-Savage - Freestyle.mp3",141.609795918367,44100,6244992,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4947","mp3","IE1611289","REP74346578","FL74346607_02-Savage - Freestyle.mp3",141.609795918367,44100,6244992,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4948","mp3","IE1611289","REP74346578","FL74346608_05-Pitch Black - It's All Real.mp3",199.601632653061,44100,8802432,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4949","mp3","IE1611289","REP74346578","FL74346608_05-Pitch Black - It's All Real.mp3",199.601632653061,44100,8802432,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4950","mp3","IE1611289","REP74346578","FL74346608_05-Pitch Black - It's All Real.mp3",199.601632653061,44100,8802432,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4951","mp3","IE1611289","REP74346578","FL74346609_25-Savage - Just A Friend.mp3",134.034285714286,44100,5910912,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4952","mp3","IE1611289","REP74346578","FL74346609_25-Savage - Just A Friend.mp3",134.034285714286,44100,5910912,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4953","mp3","IE1611289","REP74346578","FL74346609_25-Savage - Just A Friend.mp3",134.034285714286,44100,5910912,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4954","mp3","IE1611289","REP74346578","FL74346610_26-Askew - Freestyle.mp3",159.007346938775,44100,7012224,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4955","mp3","IE1611289","REP74346578","FL74346610_26-Askew - Freestyle.mp3",159.007346938775,44100,7012224,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4956","mp3","IE1611289","REP74346578","FL74346610_26-Askew - Freestyle.mp3",159.007346938775,44100,7012224,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4957","mp3","IE1611289","REP74346578","FL74346611_28-J-Zone & Celph Titled - Eat A Dick Up.mp3",157.544489795918,44100,6947712,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4958","mp3","IE1611289","REP74346578","FL74346611_28-J-Zone & Celph Titled - Eat A Dick Up.mp3",157.544489795918,44100,6947712,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4959","mp3","IE1611289","REP74346578","FL74346611_28-J-Zone & Celph Titled - Eat A Dick Up.mp3",157.544489795918,44100,6947712,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4960","mp3","IE1611289","REP74346578","FL74346612_20-David Banner - Crank It Up.mp3",72.6987755102041,44100,3206016,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4961","mp3","IE1611289","REP74346578","FL74346612_20-David Banner - Crank It Up.mp3",72.6987755102041,44100,3206016,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4962","mp3","IE1611289","REP74346578","FL74346612_20-David Banner - Crank It Up.mp3",72.6987755102041,44100,3206016,32768,"Blood on the BBQ               mixtape /               Mareko & Savage.","Mareko
    (Rapper)||Savage,
    1981-||DJCXL
    (Musician)","Sound Recordings","Auckland, N.Z. :               Ayebro,","[2003]","eng","IE1611289","Blood on the BBQ",9913852243502836,"IE1611289","zz","Rap (Music)","Rap (Music)","","",""
"4963","mp3","IE1611323","REP74151650","FL74151671_07 Mixed Greens.mp3",163.570068027211,44100,7213440,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4964","mp3","IE1611323","REP74151650","FL74151671_07 Mixed Greens.mp3",163.570068027211,44100,7213440,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4965","mp3","IE1611323","REP74151650","FL74151671_07 Mixed Greens.mp3",163.570068027211,44100,7213440,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4966","mp3","IE1611323","REP74151650","FL74151672_02 El Dorado.mp3",159.442721088435,44100,7031424,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4967","mp3","IE1611323","REP74151650","FL74151672_02 El Dorado.mp3",159.442721088435,44100,7031424,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4968","mp3","IE1611323","REP74151650","FL74151672_02 El Dorado.mp3",159.442721088435,44100,7031424,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4969","mp3","IE1611323","REP74151650","FL74151674_08 The Spitkicker.mp3",158.397823129252,44100,6985344,32767,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4970","mp3","IE1611323","REP74151650","FL74151674_08 The Spitkicker.mp3",158.397823129252,44100,6985344,32767,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4971","mp3","IE1611323","REP74151650","FL74151674_08 The Spitkicker.mp3",158.397823129252,44100,6985344,32767,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4972","mp3","IE1611323","REP74151650","FL74151675_06 Mastery.mp3",200.454965986395,44100,8840064,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4973","mp3","IE1611323","REP74151650","FL74151675_06 Mastery.mp3",200.454965986395,44100,8840064,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4974","mp3","IE1611323","REP74151650","FL74151675_06 Mastery.mp3",200.454965986395,44100,8840064,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4975","mp3","IE1611323","REP74151650","FL74151676_05 It's In You feat Nino Memedovic.mp3",262.260680272109,44100,11565696,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4976","mp3","IE1611323","REP74151650","FL74151676_05 It's In You feat Nino Memedovic.mp3",262.260680272109,44100,11565696,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
"4977","mp3","IE1611323","REP74151650","FL74151676_05 It's In You feat Nino Memedovic.mp3",262.260680272109,44100,11565696,32768,"The freestylin' EP               Mikey Rockwell.","Rockwell, Mikey.||B-Mynor,
    musician.||Memedovic, Nino.","Sound Recordings","Auckland, N.Z. :               Rockwell Music :               Ayebro,","[2009]","eng","IE1611323","The freestylin' EP",9913852263502836,"IE1611323","zz","Rap (Music)","","","",""
